sku,canonical_sku,legacy_sku_aliases,parent_sku,product_group_id,group_key,grouping_confidence,canonical_variant,variant_role,status,record_state,active,review_required,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,arrangement_variant,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,sync_wix,wix_publish_eligible,wix_handle_id,wix_handle_ids_all,wix_visible,wix_collections,wix_media_urls,wix_description_html,sync_sevdesk,erp_category,sync_amazon,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,sot_status,derived_from_sku,channel_cleanup_required,channel_cleanup_notes,conflict_flags,conflict_notes
XW-4078,XW-4078,,,6101bd64-0a84-5859-b897-5939e9c356ac,RESERVED|XW-4078,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,cd,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-4078,Reserviert - XW-4078,Reserviert_XW-4078,Reserviert - XW-4078 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,85,RESERVED,,false,,,
XW-4079,XW-4079,,,6852b523-2288-5698-98a9-be8ab010064e,RESERVED|XW-4079,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,cd,physical,,,,,,,,,,PHYSICAL,Reserviert - XW-4079,Reserviert - XW-4079,Reserviert_XW-4079,Reserviert - XW-4079 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,86,RESERVED,,false,,,
XW-4080,XW-4080,,,08e0da90-3fe6-5b25-98da-dbb1998988fe,NOTEN|bohemy bawarian,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Bohemy Bawarian,SCORE,digital,,,,,,,7-stimmig,7,,PRINT_AT_HOME,Bohemy Bawarian,Bohemy Bawarian,Bohemy_Bawarian,Komp./Arr.: Bernhard Holl,SOURCE,WIX,Komp./Arr.: Bernhard Holl,,,,,B2B,25.36,10.00,27.90,EUR,ERP_NET,2.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_e5ec287a-9fc8-e317-1976-c9291f765a11,product_e5ec287a-9fc8-e317-1976-c9291f765a11,true,Blechhauf'n|B2B|Brass_7stimmig|BH - OnAir,4f718e_6f5f028fecc147c5a388f4ab5a341bb6~mv2.jpg|4f718e_5fa3b9fb4d9844eca140c29dddaffd6e~mv2.jpg|4f718e_64ac5e8fc2794fd4ae37a8ef13526375~mv2.jpg|4f718e_3a52c283bc6a476887ee45bb492a8709~mv2.jpg,<p>Komp./Arr.: Bernhard Holl</p>,true,XeisWorks_Print@Home,false,Bohemy Bawarian,Bohemy Bawarian,Bohemy Bawarian,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,88,EXACT,,false,,,
XW-4081,XW-4081,,,145ae2e5-c227-5eff-83f3-ee2aeb4e5194,NOTEN|jalapeno,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Jalapeno,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Jalapeno,Jalapeno,Jalapeno,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,25.36,10.00,27.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_5c596cf5-bf14-4416-c09b-837659e8657a,product_5c596cf5-bf14-4416-c09b-837659e8657a,true,Blechhauf'n|B2B|Brass_7stimmig|BH - OnAir,4f718e_adbe21eaf00e4d59a11080236551a799~mv2.jpg|4f718e_029c90ac15204e9d9d8c6a4e69af2000~mv2.jpg|4f718e_1da048c8760b4817b0a61b07c97b673c~mv2.jpg|4f718e_e751f4be663048f0a78e4c168c0d1ba8~mv2.jpg|4f718e_00ccf9fe81494facb65f92505eb8cf28~mv2.jpg,<p>Komp./Arr.: Albert Wieder</p>,true,Albert,false,Jalapeno,Jalapeño,Jalapeño,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,89,EXACT,,false,,,
XW-4082,XW-4082,,,2c602e62-6197-597e-86f7-3a0d54588c08,NOTEN|brandlalm boarischer,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Brandlalm Boarischer,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Brandlalm Boarischer,Brandlalm Boarischer,Brandlalm_Boarischer,"Komp.: Julia & Philipp Fellner
Arr.: Philipp Fellner",SOURCE,WIX,Arr.: Philipp Fellner,,,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_6e20eedd-8611-afa3-b96c-61b28fb9353f,product_6e20eedd-8611-afa3-b96c-61b28fb9353f,true,Blechhauf'n|B2B|Brass_7stimmig|BH - WellDone,4f718e_58ec2f314e5340b1af9c39b9d1c56ee0~mv2.jpg|4f718e_5470494f4b64457f9ea75b7964c1e361~mv2.jpg|4f718e_bc76a57dd56744b09914090b52acbbe9~mv2.jpg|4f718e_0fbfa6af85314d439fa37622dc24e871~mv2.jpg,<p>Komp.: Julia &amp; Philipp Fellner</p><p>Arr.: Philipp Fellner</p>,true,Flip,false,Brandlalm Boarischer,Brandlalm Boarischer,Brandlalm Boarischer,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,90,EXACT,,false,,,
XW-4083,XW-4083,,,887106c8-39fc-5a68-a467-b95932b65d9f,NOTEN|song for julia,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Song for Julia,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Song for Julia,Song for Julia,Song_for_Julia,Komp./Arr.: Philipp Fellner,SOURCE,WIX,Komp./Arr.: Philipp Fellner,,,,,B2B,20.75,10.00,22.83,EUR,ERP_NET,0.00,false,175.0,,,,,,,,,,,,,,,,,,,true,true,product_e2da82e7-03dd-b8b7-afb2-e147a5761c03,product_e2da82e7-03dd-b8b7-afb2-e147a5761c03,true,B2B|BH - WellDone|BH - Wir sagen euch an|Brass_7stimmig|Blechhauf'n,4f718e_61061faeb71145ecaebf523b285a5966~mv2.jpg,<p>Komp./Arr.: Philipp Fellner</p>,true,Flip,false,Song for Julia,Song for Julia,Song for Julia,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,91,EXACT,,false,,,
XW-4084,XW-4084,,,adcbd864-f2c4-5aa1-a8d8-38e4f01d16bc,NOTEN|smutna milenka,HIGH,true,CANONICAL,live,ACTIVE,true,false,Blechhaufn,Blechhaufn,Noten,,,,Smutna Milenka,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Smutna Milenka,Smutna Milenka,Smutna_Milenka,Smutna Milenka ist eine Notenausgabe im Blechhaufn-Produktkatalog.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,Kategorie: Noten,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,Smutna Milenka,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,92,EXACT,,false,,,
XW-4085,XW-4085,,,cf0ab10c-e2b1-5d77-86bf-0c8e6f777fc8,RESERVED|XW-4085,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4085,Reserviert - XW-4085,Reserviert_XW-4085,Reserviert - XW-4085 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,93,RESERVED,,false,,,
XW-4086,XW-4086,,,a3f678e3-9805-569f-ab71-fcf4af444874,RESERVED|XW-4086,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4086,Reserviert - XW-4086,Reserviert_XW-4086,Reserviert - XW-4086 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,94,RESERVED,,false,,,
XW-4087,XW-4087,,,35a5734f-6584-5512-99c7-f7685d691324,RESERVED|XW-4087,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4087,Reserviert - XW-4087,Reserviert_XW-4087,Reserviert - XW-4087 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,95,RESERVED,,false,,,
XW-4088,XW-4088,,,af29100f-cae3-54d7-b2c3-06d62d46973a,RESERVED|XW-4088,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4088,Reserviert - XW-4088,Reserviert_XW-4088,Reserviert - XW-4088 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,96,RESERVED,,false,,,
XW-4089,XW-4089,,,683fc4c0-bd95-5590-8d8a-555acff02595,RESERVED|XW-4089,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4089,Reserviert - XW-4089,Reserviert_XW-4089,Reserviert - XW-4089 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,97,RESERVED,,false,,,
XW-4090,XW-4090,,,53319fdf-240f-52f9-b37e-82a576216840,RESERVED|XW-4090,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4090,Reserviert - XW-4090,Reserviert_XW-4090,Reserviert - XW-4090 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,98,RESERVED,,false,,,
XW-4091,XW-4091,,,0326afaf-d97b-524f-8d21-0c78b9e961a9,RESERVED|XW-4091,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4091,Reserviert - XW-4091,Reserviert_XW-4091,Reserviert - XW-4091 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,99,RESERVED,,false,,,
XW-4092,XW-4092,,,f5048749-2a18-5b12-81ef-0139fd17bc4a,RESERVED|XW-4092,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4092,Reserviert - XW-4092,Reserviert_XW-4092,Reserviert - XW-4092 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,100,RESERVED,,false,,,
XW-4093,XW-4093,,,142a3bea-70d8-5c79-b2cd-782ebf1483ed,RESERVED|XW-4093,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4093,Reserviert - XW-4093,Reserviert_XW-4093,Reserviert - XW-4093 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,101,RESERVED,,false,,,
XW-4094,XW-4094,,,0eb520d6-bd0b-5b43-bdda-901aee44de94,RESERVED|XW-4094,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4094,Reserviert - XW-4094,Reserviert_XW-4094,Reserviert - XW-4094 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,102,RESERVED,,false,,,
XW-4095,XW-4095,,,44496870-1c61-55f1-9fed-a55602fdc6b3,RESERVED|XW-4095,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4095,Reserviert - XW-4095,Reserviert_XW-4095,Reserviert - XW-4095 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,103,RESERVED,,false,,,
XW-4096,XW-4096,,,73992fa2-f067-56cb-a1a6-a6faa8528db5,RESERVED|XW-4096,LOW,true,CANONICAL,draft,RESERVED,false,false,Blechhaufn,Blech-7er,Reserviert,,,,,RESERVED,physical,,,,,,,7-stimmig,7,,PHYSICAL,Reserviert - XW-4096,Reserviert - XW-4096,Reserviert_XW-4096,Reserviert - XW-4096 ist eine reservierte Artikelnummer im XW Product Hub.,AUTO_DRAFT,GENERATED,Stimmigkeit/Satz: 7-stimmig,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,false,,false,,,,XLSX_SOT_RESERVED,Produktpalette(2).xlsx:XeisWorks,104,RESERVED,,false,,,
XW-4500,XW-4500,,,7ab5569c-a46a-5567-b670-582b123e3188,NOTEN|div. mnozil-noten,HIGH,true,CANONICAL,live,ACTIVE,true,false,Mnozil Brass,Mnozil Brass,Noten,,,,Div. Mnozil-Noten,SCORE,physical,,,,,,,,,,PHYSICAL,Div. Mnozil-Noten,Div. Mnozil-Noten,Div._Mnozil-Noten,Div. Mnozil-Noten ist eine Notenausgabe im Mnozil Brass-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Noten,,,,,45.00,10.00,49.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,Mnozil,false,Div. Mnozil-Noten,,Div. Mnozil-Noten,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,6,EXACT,,false,,,
XW-4501,XW-4501,,,d1a43e82-46f6-5fea-916b-3b76aac0bfb8,NOTEN|angeluswalzer,HIGH,true,CANONICAL,live,ACTIVE,true,false,Mnozil Brass,Mnozil Brass,Noten,,,,Angeluswalzer,SCORE,physical,,,,,,,,,,PHYSICAL,Angeluswalzer,Angeluswalzer,Angeluswalzer,"Komp./Arr.: Gerhard Füßl
5-stimmig",SOURCE,WIX,5-stimmig,,,,,B2B,17.18,10.00,18.90,EUR,XLSX_SOT_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_266c8942-1ef9-f525-60b3-e5eb577bb4dc,product_266c8942-1ef9-f525-60b3-e5eb577bb4dc,true,B2B|Mnozil Brass|Brass_5stimmig,4f718e_9263fe6ea5fa400f9cf23a95421a0b1e~mv2.jpg|4f718e_0c15504d08944d58968c5242acd74e57~mv2.jpg|4f718e_37368f155b0146829b9648374deb8ebb~mv2.jpg|4f718e_9e639aacc06347e5b27ffe279c9dcade,<p>Komp./Arr.: Gerhard Füßl</p><p>5-stimmig</p>,true,Mnozil,false,Angeluswalzer,Angeluswalzer,Angeluswalzer,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,7,EXACT,,false,,,
XW-4502,XW-4502,,,2fe4c49e-c1a0-54a8-a827-d4e4213801a0,NOTEN|boot ouverture,HIGH,true,CANONICAL,live,ACTIVE,true,false,Mnozil Brass,Mnozil Brass,Noten,,,,Boot Ouverture,SCORE,physical,,,,,,,,,,PHYSICAL,Boot Ouverture,Boot Ouverture,Boot_Ouverture,"Komp./Arr.: Mnozil Brass
7-stimmig",SOURCE,WIX,7-stimmig,,,,,B2B,22.64,10.00,24.90,EUR,XLSX_SOT_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_6118f7c3-7e5d-4263-3f0f-0546a7342ffd,product_6118f7c3-7e5d-4263-3f0f-0546a7342ffd,true,B2B|Mnozil Brass|Brass_7stimmig,4f718e_a8b5e20ed1254ae2b913c0c3f7ac933a~mv2.jpg|4f718e_b69ea980929a48ed962345de6f9f3baa~mv2.jpg|4f718e_e64202639a99400699f927d31ea02166~mv2.jpg|4f718e_c06bcb5b02ef4d1384cb7cc011c34a2a,<p>Komp./Arr.: Mnozil Brass</p><p>7-stimmig</p>,true,Mnozil,false,Boot Ouverture,Das Trojanische Boot,Boot Ouverture,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,8,EXACT,,false,,,
XW-4503,XW-4503,,,6d66dc0c-8b22-5c8d-a3ce-8bf831185318,NOTEN|wenn der abend kommt,HIGH,true,CANONICAL,live,ACTIVE,true,false,Mnozil Brass,Mnozil Brass,Noten,,,,Wenn der Abend kommt,SCORE,physical,,,,,,,,,,PHYSICAL,Wenn der Abend kommt,Wenn der Abend kommt,Wenn_der_Abend_kommt,"Wenn der Abend kommt, im grauen Bären
Komp./Arr.: Leonhard Paul
5-stimmig",SOURCE,WIX,Komp./Arr.: Leonhard Paul,5-stimmig,,,,B2B,17.18,10.00,18.90,EUR,XLSX_SOT_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_22e6e634-ad67-a3b5-19a1-15b2c5f6b141,product_22e6e634-ad67-a3b5-19a1-15b2c5f6b141,true,B2B|Mnozil Brass|Brass_5stimmig,4f718e_1f8e9d2f3a2b4d66836b8158c702f982~mv2.jpg|4f718e_4185787d49994fdbb9b0078ff90860d5~mv2.jpg|4f718e_98dffc57e920426a8299486403a81326~mv2.jpg,"<p>Wenn der Abend kommt, im grauen Bären</p><p>Komp./Arr.: Leonhard Paul</p><p>5-stimmig</p>",true,Mnozil,false,Wenn der Abend kommt,Wenn der Abend kommt,Wenn der Abend kommt,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,9,EXACT,,false,,,
XW-4504,XW-4504,,,1c975d0c-7f24-57b7-85dd-ab2f275bf7ca,NOTEN|brinpolka,HIGH,true,CANONICAL,live,ACTIVE,true,false,Mnozil Brass,Mnozil Brass,Noten,,,,Brinpolka,SCORE,physical,,,,,,,,,,PHYSICAL,Brinpolka,Brinpolka,Brinpolka,"Komp.: Karel Hulak
Arr.: Leonhard Paul
7-stimmig",SOURCE,WIX,Arr.: Leonhard Paul,7-stimmig,,,,B2B,22.64,10.00,24.90,EUR,XLSX_SOT_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_e7196cad-3bf1-def5-64fb-e8d6ee6d7832,product_e7196cad-3bf1-def5-64fb-e8d6ee6d7832,true,B2B|Mnozil Brass|Brass_7stimmig,4f718e_469843e0732e43888aa95344356ff01f~mv2.jpg|4f718e_2f97c685b8584708a6650df46697f021~mv2.jpg|4f718e_7666500e824641fab689463c249fef44~mv2.jpg|4f718e_9a8424d134794b98b1fd70821d22c326,<p>Komp.: Karel Hulak</p><p>Arr.: Leonhard Paul</p><p>7-stimmig</p>,true,Mnozil,false,Brinpolka,Brinpolka,Brinpolka,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,10,EXACT,,false,,,
XW-4505,XW-4505,,,ed6c8e08-e17c-544f-b435-1987766d0edb,NOTEN|beim pfarrwirt,HIGH,true,CANONICAL,live,ACTIVE,true,false,Mnozil Brass,Mnozil Brass,Noten,,,,Beim Pfarrwirt,SCORE,physical,,,,,,,,,,PHYSICAL,Beim Pfarrwirt,Beim Pfarrwirt,Beim_Pfarrwirt,"Trad.
Arr.: Mnozil Brass
5-stimmig",SOURCE,WIX,Arr.: Mnozil Brass,5-stimmig,,,,B2B,17.18,10.00,18.90,EUR,XLSX_SOT_NET,3.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_ae75e9ea-fd04-a260-42ea-a050a568bda2,product_ae75e9ea-fd04-a260-42ea-a050a568bda2,true,B2B|Mnozil Brass|Brass_5stimmig,4f718e_89d44d3ceb8b47e6889070a05cf00862~mv2.jpg|4f718e_54455bd607574f7abf3fca99bccbf45d~mv2.jpg|4f718e_6bf8410905424f0dacd2e16662081b38~mv2.jpg|4f718e_2d73a14bffc14144abee5fe763043bce,<p>Trad.</p><p>Arr.: Mnozil Brass</p><p>5-stimmig</p>,true,Mnozil,false,Beim Pfarrwirt,Beim Pfarrwirt,Beim Pfarrwirt,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,11,EXACT,,false,,,
XW-4506.1,XW-4506.1,,,e3cfdb67-f9aa-533b-8c49-77dfcd078027,NOTEN|hungarische schnapsodie,HIGH,true,CANONICAL,live,ACTIVE,true,false,Mnozil Brass,Mnozil Brass,Noten,,,,Hungarische Schnapsodie,SCORE,physical,,,,,,,7-stimmig,7,,PHYSICAL,Hungarische Schnapsodie [7-stimmig],Hungarische Schnapsodie [7st],Hungarische_Schnapsodie_7st,"Komp./Arr.: Leonhard Paul
5- oder 7-stimmig, mit Solo-Posaune",SOURCE,WIX,"5- oder 7-stimmig, mit Solo-Posaune",,,,,B2B,22.64,10.00,24.90,EUR,XLSX_SOT_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_3c398272-b208-10d2-40da-13f793933bc8,product_3c398272-b208-10d2-40da-13f793933bc8,true,B2B|Mnozil Brass|Brass_5stimmig|Brass_7stimmig,4f718e_70ea1b388a504f98a3cd9e22183cc73c~mv2.jpg|4f718e_00951848acdb4a44b7bb595b7a59ed98|4f718e_53bc0e73e3d8495189e4c4df8de21932~mv2.jpg|4f718e_0f94fb0c78cf4f19bf9ce7aaec1065b2~mv2.jpg|4f718e_ac7d6b0a9a814f76894cf285666e45f1~mv2.jpg|4f718e_35cec80bccb749e1ac31a01c546f9b44~mv2.jpg,"<p>Komp./Arr.: Leonhard Paul</p><p>5- oder 7-stimmig, mit Solo-Posaune</p>",true,Mnozil,false,Hungarische Schnapsodie 7tett,Hungarische Schnapsodie [7-stimmig],Hungarische Schnapsodie,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,12,EXACT,,false,,,
XW-4506.2,XW-4506.2,,XW-4506.1,e3cfdb67-f9aa-533b-8c49-77dfcd078027,NOTEN|hungarische schnapsodie,HIGH,false,SCORING_VARIANT,live,ACTIVE,true,false,Mnozil Brass,Mnozil Brass,Noten,,,,Hungarische Schnapsodie,SCORE,physical,,,,,,,5-stimmig,5,,PHYSICAL,Hungarische Schnapsodie [5-stimmig],Hungarische Schnapsodie [5st],Hungarische_Schnapsodie_5st,"Komp./Arr.: Leonhard Paul
5- oder 7-stimmig, mit Solo-Posaune",SOURCE,WIX,"5- oder 7-stimmig, mit Solo-Posaune",,,,,B2B,19.00,10.00,20.90,EUR,XLSX_SOT_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,true,true,product_3c398272-b208-10d2-40da-13f793933bc8,product_3c398272-b208-10d2-40da-13f793933bc8,true,B2B|Mnozil Brass|Brass_5stimmig|Brass_7stimmig,4f718e_70ea1b388a504f98a3cd9e22183cc73c~mv2.jpg|4f718e_00951848acdb4a44b7bb595b7a59ed98|4f718e_53bc0e73e3d8495189e4c4df8de21932~mv2.jpg|4f718e_0f94fb0c78cf4f19bf9ce7aaec1065b2~mv2.jpg|4f718e_ac7d6b0a9a814f76894cf285666e45f1~mv2.jpg|4f718e_35cec80bccb749e1ac31a01c546f9b44~mv2.jpg,"<p>Komp./Arr.: Leonhard Paul</p><p>5- oder 7-stimmig, mit Solo-Posaune</p>",true,Mnozil,false,Hungarische Schnapsodie 5tett,Hungarische Schnapsodie [5-stimmig],Hungarische Schnapsodie,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,13,EXACT,,false,,,
